Transaction Amount,Transaction Frequency,Recipient Verification Status,Recipient Blacklist Status,Device Fingerprinting,VPN or Proxy Usage,Geo-Location Flags,Behavioral Biometrics,Time Since Last Transaction,Social Trust Score,Account Age,High-Risk Transaction Times,Past Fraudulent Behavior Flags,Location-Inconsistent Transactions,Normalized Transaction Amount,Transaction Context Anomalies,Fraud Complaints Count,Merchant Category Mismatch,User Daily Limit Exceeded,Recent High-Value Transaction Flags,Label
172.11149627697074,8,recently_registered,1,0,1,normal,0.32617800489716214,4.5091600610930165,2.0271635069634586,4.965208114625334,0,0,1,0.17458542510982505,-0.05394568312259352,0,0,0,0,1
473.1854369498993,3,recently_registered,0,0,1,normal,-0.5077887946977374,19.239854798231313,24.433554488086273,2.2424175741880243,0,0,0,0.7225177771626614,-0.25334241883446496,0,0,1,0,0
75.11726436366934,2,verified,0,0,1,normal,-0.14377218657608412,18.124207887904863,27.42791613707254,1.8456472602831686,0,0,0,0.30819933153991685,-1.1061276481871245,2,0,0,0,0
172.75775600120113,3,recently_registered,0,0,0,normal,-0.1611935028320491,20.83221539210383,76.25885160312319,4.256895183954232,0,0,0,0.9851211432988336,-0.13542194301414817,0,0,0,0,0
228.13860911042352,4,verified,0,0,0,normal,-1.4389054070392457,29.438301477006295,53.768658894634605,1.2381179469648957,1,0,0,0.29643994648450994,-0.31431739259579067,1,0,0,0,0
304.4673439298875,1,recently_registered,0,0,0,unusual,0.18761750042508935,3.28283603675981,33.55400353503075,4.011798977963728,1,0,0,0.65299427240419,1.3509064193640048,1,0,0,0,0
768.968005515456,5,recently_registered,0,0,1,high-risk,0.06744636602638857,18.87693802948215,61.598921297012645,4.714590098276081,0,0,0,0.8881090558306854,-1.3660566537824252,0,0,0,0,0
111.36793106434514,1,recently_registered,0,0,0,normal,-0.008589668994195346,17.90695884684153,10.492657106400916,3.6020795148459235,0,0,0,0.45411411443396316,1.397513103013535,0,1,0,0,0
361.01457751656386,5,verified,0,0,0,normal,-0.33612468632836356,0.2240246642921606,99.56169225026127,2.48864474518923,0,0,1,0.8162849821123347,1.1795395813930503,1,0,0,1,0
448.7523606548803,2,verified,0,0,0,high-risk,-2.1807485358685783,19.75952249628326,7.649943869443954,0.6199773397282271,1,0,0,0.7124718621260095,1.9686467147091842,2,0,0,0,0
23.781924878204272,1,verified,0,1,0,normal,0.11284390753664487,14.914755794567817,82.32948248627125,3.5028182086066817,0,0,0,0.7581250589769346,0.6328878418291032,0,0,0,1,0
467.6665103248051,0,verified,0,0,1,normal,0.5553866723258257,23.18973419440352,44.1633271326357,4.174299296645291,0,0,0,0.5154148812768721,-0.8840971499340414,1,0,0,0,0
93.48062598870821,2,verified,0,0,0,unusual,1.6845756087730028,22.65712254690092,88.76274606430206,2.073543462886316,1,0,0,0.8399419786837756,0.9168774634388803,0,0,0,0,0
33.63196543965212,1,verified,0,0,0,unusual,0.3649882355967906,1.309683636777197,19.884017755107074,3.826615582347137,0,0,0,0.2910851066669772,-0.284447012382884,0,0,0,0,0
1486.8438967534653,2,recently_registered,0,0,0,normal,2.6680039302724072,23.412353189202207,55.07984221067246,2.7004088932523898,0,0,0,0.5318597974165397,-0.1069103245471469,1,0,1,0,0
1685.3151712305862,0,verified,0,1,0,normal,0.01794116087687912,26.91614996481039,59.420621858566356,3.8806129762698127,0,0,0,0.5646828797593552,-0.29494656614366627,1,0,0,0,0
826.1657864064383,3,recently_registered,0,0,0,normal,0.2260802269056804,18.960174931299896,46.496999549413545,1.3409700225681176,0,0,0,0.8826004347666918,1.3260105786451697,1,0,0,0,0
181.64392998437916,6,verified,0,1,1,normal,-0.2125185588935473,26.07628647008737,28.0481325213088,0.026961830025116762,0,0,0,0.46870335208790403,-0.1284709826469918,0,0,1,0,1
51.38865750125312,2,suspicious,0,0,0,high-risk,-0.5111251554227105,6.244185007711809,81.02531010559588,4.980425581120114,0,0,1,0.35064964617350836,-0.04667815182519148,0,0,0,0,0
576.3753815493309,0,suspicious,0,1,0,normal,0.5780244031143482,27.03081604326182,20.6742838815939,0.8381210059080391,0,0,0,0.6224907576092673,-0.4227237951385939,1,1,0,0,0
290.0454212926992,2,verified,0,0,0,normal,1.2629958593721502,28.076585646289303,26.141915340567714,4.394513086912334,1,0,0,0.4992410348635351,-0.583161756764076,0,0,0,1,0
65.07611697722432,1,suspicious,0,0,0,normal,0.5281890252107636,8.544284433628764,41.25618870389503,0.44384846572201764,0,0,0,0.7681443481450048,-1.5439680776884785,0,0,0,0,0
341.7736140670751,6,recently_registered,0,0,0,normal,0.2303407888170357,10.361000470760608,83.04621140324635,3.2619664970616795,0,0,0,0.776578188814514,0.987829829394327,0,0,0,0,0
17.49686072173954,4,verified,0,0,0,normal,-0.3610080527676726,21.32726582385122,0.8081032988623282,0.2806630929539994,0,0,1,0.3542421291517912,1.4090182196312238,0,0,0,0,0
1200.2114436965119,1,suspicious,0,0,0,normal,-0.042240791378411566,10.082060089306207,89.42011348091967,3.353021174832858,0,0,0,0.030053960552226644,0.0722345411727338,0,1,0,0,0
149.72888842034305,2,verified,0,1,0,normal,-0.02315803428965487,29.685040315722844,54.4407570781581,0.5314568970955319,0,0,0,0.6278565306641852,1.962323191717014,2,0,0,0,0
543.1278992824901,5,verified,0,0,0,normal,0.24986707607548228,8.6458836370195,9.466994756845338,3.022847364110763,0,0,0,0.5401304879887527,-0.7030668754771152,1,0,0,0,0
186.77329082881184,2,verified,0,0,0,normal,0.10984950860870095,0.866179911149989,22.263573755740772,1.808242424589495,1,0,0,0.8068345011642181,2.2910641227238973,2,0,0,0,0
367.0554479546143,3,verified,0,0,0,normal,-0.9098071577773352,24.528872191808528,7.148967375910997,2.6267746815485356,0,0,0,0.27090582043927747,-0.49021663919421504,0,0,0,0,0
395.6118989908988,2,verified,0,0,0,normal,1.425593008469477,1.2989123264990043,44.913776529877445,0.25000088905943463,0,1,0,0.561822616304881,0.10293093130986816,1,0,1,0,1
102.19429975395288,1,suspicious,0,1,1,high-risk,1.9988525857972708,29.22779356467928,1.881843729206678,1.766952095297868,1,0,0,0.22518769861480104,-0.19446963439816672,0,0,0,0,1
1746.4035663681132,5,suspicious,0,0,0,high-risk,-0.037215802287579945,17.998678928191683,67.59306207741757,3.9009910940282126,0,0,0,0.41999485039206347,-0.14544465436558177,0,1,0,0,0
746.1226885690704,3,recently_registered,0,0,0,normal,0.09592956123614015,13.179085367489225,11.85179542306165,3.8770063862245308,0,0,0,0.3248941726685424,1.6893065026524674,0,0,0,1,0
1402.547209645791,3,verified,0,0,0,high-risk,0.6038638900626326,21.9773438664965,20.445754326772647,3.3049527146213533,1,0,0,0.6776049690884267,-0.5171921229947646,1,0,0,0,0
1126.0759987670983,2,suspicious,0,0,0,normal,-0.7474457486815863,21.475110284864343,1.4613125318538311,4.751243667029877,0,0,0,0.699763986677152,-0.32763752678744695,0,0,0,0,0
455.5272061916375,5,verified,0,0,0,normal,0.5195115984121185,11.655724286405572,23.440305362380354,3.314964135934831,1,1,0,0.309762726689389,1.5131004888922244,2,0,0,0,0
1274.7176896347025,2,suspicious,0,0,0,normal,-0.4674221231113566,6.41822413571111,3.7548877257155944,1.726095416795702,0,1,1,0.07753095331011206,0.45781508182009306,0,0,0,0,1
46.32772947655781,2,verified,0,1,0,normal,-0.3440907272845017,25.347415437564578,9.5883261602286,3.3751341294550548,0,0,0,0.5641649171960194,0.16982845550626569,1,0,0,0,0
109.06734731563373,2,recently_registered,0,0,0,unusual,-1.2437158972557618,27.65926290029174,96.21626020298493,1.7805820163012975,1,1,0,0.821210333140729,-0.03789335701066915,0,0,0,1,0
23.140982843415976,0,recently_registered,0,0,0,normal,-0.41654176675944776,29.84582641337012,8.998827882853044,3.0229480256949994,0,1,0,0.5039297650979728,-0.43234682210120323,1,0,1,0,1
196.7660434015434,3,suspicious,0,1,0,unusual,0.2242780376421673,10.897323302923718,78.6010133628539,3.346535706351639,0,0,1,0.6655501957268063,-0.7739804257971115,0,0,1,1,1
246.0651458971093,5,recently_registered,0,0,0,normal,1.7380622540974147,17.30777441623785,64.46561899779421,2.2777469340676113,0,0,0,0.7010834173915229,1.461920842218453,0,1,0,0,0
158.28022160441284,2,recently_registered,0,0,0,normal,-0.24918712268688423,29.431587906217533,29.266058489773005,4.917514844482305,0,0,0,0.4928916108240956,-1.2000502512176079,2,0,0,0,0
882.278932620467,2,recently_registered,0,0,0,normal,-0.5138517290981763,12.374089763166978,86.0532383602468,0.4936400924096884,1,0,0,0.6343282619675992,0.031920820286366815,2,1,1,0,0
220.61349976493509,4,recently_registered,0,1,1,normal,0.44563110931760985,23.714606765501646,47.486593252385745,2.534290781652962,0,0,1,-0.037257572541154915,-0.376928430101779,1,1,0,1,1
164.9014200671246,5,recently_registered,0,0,0,unusual,1.1734420454188315,28.192687985376477,29.50316866861965,4.479387364635075,1,0,0,0.2823887971461889,1.3007088614571656,0,0,0,0,0
391.203541603873,4,verified,0,0,0,normal,1.3826432570514415,5.563815939909148,79.76805308719833,2.198171163445781,0,0,0,0.7197432996477507,0.8147484099454125,1,1,1,0,0
75.94907391031443,2,recently_registered,0,0,0,normal,-1.4308313968621098,21.736905550999424,69.58470292875298,3.065278484187457,0,0,0,0.6250997075591513,0.8201082457848405,1,0,1,0,0
810.2417978873656,2,verified,1,1,0,normal,0.09782447600209165,21.087592667257262,7.998859716517193,2.0527965736391574,0,0,0,0.6324367256854994,-0.2520952200266556,1,0,0,1,1
38.73793440565451,2,recently_registered,0,0,0,normal,1.826040143516813,11.66872337332199,32.9567779096953,4.783121221371587,0,0,0,0.5693734797289247,0.34961331168571186,0,0,0,1,0
2167.07316979366,2,verified,0,0,0,normal,-1.2455690036400375,29.42995736787634,66.4900154941223,4.8828404868239215,0,0,1,0.6626614665199428,-1.3899911277281747,0,0,0,0,0
739.7418881207557,2,suspicious,0,0,0,high-risk,0.22060487391203867,26.005063724501007,25.598332466925243,0.9397472828983128,0,0,0,0.54643070391857,0.5196726951513118,0,0,0,1,0
110.76972025294297,3,verified,0,0,0,high-risk,0.28272210978828777,29.828184622099066,61.503005928841944,4.667959563070086,0,0,0,0.20794754731702864,-0.021326110759218336,1,0,0,0,0
2.7687101879677374,5,verified,1,0,0,normal,-1.3641437952723299,16.502236470046505,30.235765483745215,2.5669090036702844,0,0,0,0.5931302620413579,-0.7861256217975281,0,1,0,1,1
844.948388743063,3,suspicious,0,0,1,normal,0.5392923805293917,6.664676257301789,20.741192317190038,2.870174292468042,0,0,0,0.28918279481944054,-1.4962305219341958,0,0,0,1,0
613.5479536935223,3,verified,0,1,0,normal,0.6078936269121684,8.379986678637726,35.44970872196755,4.718068428380326,0,0,0,0.3717345101240257,1.0787119003983991,0,0,0,0,0
652.8314543939995,5,verified,1,0,0,normal,-0.5486576612104667,23.746059008475047,36.08876829342357,3.682400438645939,0,0,0,0.6190125957410526,1.0862358504752985,0,0,0,0,0
737.6072630217567,4,recently_registered,0,0,0,normal,-1.19332940141409,10.848302889336596,65.60249378998653,3.1492308807018543,1,0,0,0.1790118199034983,-0.11946745799189819,0,0,0,0,0
38.464632756898176,1,verified,0,0,1,unusual,1.3823478012814516,6.44882713262215,59.09053330467483,4.391202767334393,0,0,0,0.6160447228178562,-0.3203915213149685,0,0,0,0,0
221.94633620811624,2,verified,0,0,0,high-risk,-1.1119471951425182,27.656587348525324,43.38669663090875,3.2906555560393294,1,0,0,0.27404076846235614,0.1887300665298045,0,0,0,0,0
61.575052302224826,1,recently_registered,0,0,0,normal,1.4583737475431693,10.229059822312303,74.7202130176661,0.3814217804017317,0,0,0,0.4977341900167652,0.13834176824603114,1,1,1,0,0
994.2647858291114,5,suspicious,0,0,0,normal,0.37801275214212504,2.448798045929453,86.31925608103201,3.4798865253830806,0,0,0,0.6440284847097492,-0.8316381026314241,0,0,0,0,0
488.150595856187,0,verified,0,0,0,normal,-0.1645314369042902,16.996247121955335,8.228964906864745,4.712593759873672,0,0,0,0.4903891099303843,-1.1554740508537957,0,0,0,0,0
200.9094006256505,5,verified,0,0,0,unusual,1.3804437707889194,16.506651344213562,63.77375019945095,2.6611995686846517,0,1,0,0.4808527869722436,0.9551150438524497,1,0,0,0,0
32.83403290239144,4,verified,0,0,0,high-risk,-0.2601244368000717,12.66957529091053,71.26144036055429,2.6936218542808477,0,0,0,0.6089588941756179,-0.5628573245846348,1,0,0,1,0
186.24417520517687,3,verified,0,0,0,normal,-0.013020259445385155,13.392033202581988,43.83970554049197,1.3893991168063335,0,0,0,0.7577612223730599,0.6134005013037376,1,0,0,0,0
196.65710659206567,3,verified,0,0,1,normal,0.7162614978263918,6.592843632961283,5.67749961188142,2.8126357063195973,0,0,0,0.7752688296340087,-0.7786463945208508,1,0,0,0,0
653.9378919788704,3,verified,0,0,0,normal,-0.6636561973618317,8.874747470638809,43.8932677942906,4.688977930193696,1,0,0,0.6101641192007626,0.8695460734546581,0,0,0,0,0
507.44467946300995,1,verified,0,0,0,normal,0.24558949170908623,14.596836012338377,87.29612115906198,1.4161886752252357,0,0,0,0.9345161098834065,-1.1793810331267394,1,0,0,0,0
1091.1259562007574,1,recently_registered,1,1,0,normal,-1.164624767322475,29.16380643640249,16.131259666961306,4.840605402785222,0,1,0,0.24775283711377388,-0.03248745796622679,3,0,0,0,1
319.5330666881549,2,verified,1,0,0,normal,0.6236918972942412,29.40377277724953,36.44462546820043,3.544097101340431,1,0,0,0.4487335682728414,-1.7631079823094078,2,0,1,0,1
63.68619680775095,3,verified,0,0,0,high-risk,-0.6926705065693205,2.615725716258609,74.28805162227921,1.0931462709116473,0,0,0,0.4090417522168058,-0.3474062532504149,2,0,1,0,0
624.5631721582997,3,recently_registered,0,0,0,normal,0.2960684276562846,27.191090257188584,87.49530561561562,3.5225031669332885,0,0,1,0.5145078368490286,-2.7943531158443764,1,0,1,0,0
715.196376538432,3,verified,0,0,0,normal,3.457506042327936,13.203659676919727,91.41488272834988,2.1176209173913736,1,0,1,0.7984733038256815,-1.6040889247330679,0,0,0,1,0
411.9437474429144,4,recently_registered,0,0,0,high-risk,-0.7883039960763297,13.773927723424015,77.79564614165491,2.9330865870687415,0,0,0,0.3264399138847852,-0.819236354323443,0,0,1,0,0
736.9449833606823,5,verified,0,0,0,normal,1.6270490790169234,10.779040493542325,59.43857174254842,4.3058011441944775,1,1,0,0.6372231876701498,0.9275297917138788,0,1,0,0,1
340.407365755139,2,verified,0,0,0,high-risk,-0.10444969427952562,26.381828233029008,34.94420862724083,1.0758017560214421,0,0,0,0.3825300830303902,0.5432037623324345,0,0,1,1,0
369.83941938863353,2,verified,0,0,1,normal,0.8188417243141888,13.715469133250345,48.7340250376902,2.2400185352906865,0,0,0,0.3295355493768414,0.5893729529505966,1,0,1,0,0
278.90709695421367,3,verified,0,0,0,normal,1.0098568608579044,0.17027717511455487,0.8213345181896203,2.191008732665534,0,1,0,0.1618343457443988,-1.6608513636744255,1,0,0,1,0
12.873886995056864,2,recently_registered,0,0,0,normal,0.7651472628469678,28.060940020106024,35.02688267892464,3.4487239237119955,0,0,0,0.542506466918532,-1.6693877640050225,0,0,0,1,0
57.08371759593292,4,suspicious,0,0,1,high-risk,0.2490570719128079,29.22293257752401,72.50435296984021,0.3413637122626101,0,0,0,0.16895531000986647,1.9445648626914527,3,1,1,0,1
15.966840646526911,5,verified,0,0,0,normal,-1.8615645213849759,12.972230939073501,65.5392221527415,0.9328549766831867,1,0,0,0.5191450241574145,0.6563827833840684,0,0,0,0,0
505.8647754637747,4,verified,0,0,0,normal,0.9283229533201215,13.083746479547054,0.8246756746329686,2.2026099854187065,0,1,0,0.49877710745189335,0.610261308514272,0,0,0,0,0
188.69835439754993,4,verified,0,0,0,normal,0.05673333396788987,0.5253267648713,54.725781190653336,2.7232044631546515,0,1,0,0.451865813555989,0.6065897339698112,1,0,0,0,0
355.218588567095,5,recently_registered,0,1,0,normal,-0.6982751275607109,6.053585359222293,0.7339070952552929,0.21686668842016088,0,0,0,0.3904915874828696,-0.9191318179823341,0,0,0,0,0
1190.6327649229877,2,verified,0,0,0,normal,-0.5574363014391707,3.6035817303087967,36.33089270722704,2.2169046410699296,1,0,0,0.843672116859877,0.9329557922100854,0,0,0,0,0
143.36941149164917,5,verified,0,0,0,high-risk,-1.3426203331480118,23.866675365792094,99.06278675396231,3.1039435170987275,0,1,0,0.3554300702089288,-0.45338646589777953,2,1,0,0,1
264.1409874413363,1,verified,1,0,0,normal,0.14450967490656352,15.46306675544561,40.95242075096316,0.6787762802024189,0,0,1,0.45799926437694694,1.0746345658530807,1,1,0,0,1
704.3745737692917,2,verified,0,0,0,high-risk,-0.4616601960980342,8.68036856132727,89.28833574769166,2.2085065238945125,1,0,0,0.4944854559883151,-1.5566130938543747,0,0,1,0,0
129.902578458697,3,verified,0,0,1,normal,-0.33367851862750975,27.737626607073203,1.5941002863192222,3.696634542866512,1,0,0,0.702712244136169,2.081778512967758,1,0,0,0,0
40.05213927508818,3,recently_registered,0,0,0,normal,0.7379082293052065,19.38356994526367,71.96975483829051,0.44822443530809886,0,0,0,0.6430245135871073,-0.923086483123598,1,0,0,0,0
171.07015194352854,3,suspicious,0,1,0,normal,-0.29434092645843124,28.09954259249616,45.6888613401109,3.0999930447502724,0,0,0,0.35688901674423723,0.9568195657682342,3,0,0,0,0
87.90417925003142,2,recently_registered,0,0,0,normal,0.24013575964321404,7.627213213271284,54.69181949885116,1.9165079286326003,0,0,0,0.6799658139591703,1.148347708002057,2,0,1,0,0
1327.4750429403123,5,verified,0,0,0,normal,-0.3933881019840678,25.99415839783457,99.27050402606243,2.2535002147417837,1,0,0,0.5214638282896307,-2.245002294313909,0,0,1,0,0
825.4435402422847,3,verified,0,0,0,unusual,0.20888043949698884,25.6447630720386,30.526437737752566,1.8021838968344768,0,1,0,0.6863195820338696,-1.2913539234671538,1,0,0,0,0
501.7470952602655,2,verified,0,0,0,normal,-0.7656726374023595,26.913929472278294,86.19793412616154,0.42050316281280475,0,0,0,0.3328052185268184,-0.8628498798086524,2,0,0,0,0
1025.7598652604065,3,recently_registered,0,0,0,normal,-1.3223475404638017,24.523076903894342,91.60394026152568,2.9914397066170566,1,0,1,0.4998708916901306,-0.9810565173153478,0,0,0,0,0
813.9844703702782,6,verified,0,0,0,normal,-0.358129825094051,24.184577826315227,29.763559668111483,2.1249028618139127,0,0,0,0.6407453988010137,0.4151614566379607,0,0,0,1,0
103.24773817931954,8,verified,0,0,0,normal,-0.38958246270009184,25.470063724394063,4.74903201464908,4.200379474390541,0,0,0,0.5690160795924262,0.45961414682308455,1,0,0,0,0
1115.4067026177804,3,recently_registered,1,0,0,normal,-0.5792287719313561,26.87865491486129,78.61128833737713,3.66183865420771,1,0,1,0.6407362584408587,0.6202830794660854,0,0,0,0,1
387.549950983086,0,verified,0,0,0,normal,0.2850427733320166,12.71270863014179,93.34582476161985,2.898580025868016,0,0,0,0.743088207812614,-1.3267494467003453,1,0,0,0,0
823.6741456517831,5,verified,0,0,0,normal,1.3056966035524107,6.570204781406837,47.76074618524522,1.184430164005958,0,0,0,0.6095769428000274,-0.2866405839707305,0,1,0,0,0
1132.1213246431157,3,verified,0,0,0,high-risk,-1.4527894020404297,2.1636886192573312,87.4802229369408,2.4270591117458284,0,0,0,0.5168448841990211,-1.009060115205895,0,1,1,0,0
191.36535820915924,4,verified,0,0,0,unusual,0.6798031877096247,8.254019153536207,22.075370823072717,3.8886093569390607,1,0,0,0.5078196648042812,-1.3424764901527024,0,0,1,0,0
58.296080061925416,3,verified,0,1,1,unusual,1.578672925989261,25.887738371685998,75.69010297274438,0.5872230332840117,1,0,0,0.5254449702793512,1.1745799801462273,1,0,1,0,1
129.34337306969067,2,verified,0,1,0,normal,0.7328932737717734,29.912977434259155,70.3393099403552,0.5932983302710593,0,0,0,0.4052073458683896,0.9034891025954767,1,0,0,0,0
278.5288463743072,3,verified,0,0,0,normal,0.20835686983986468,12.692073040106362,52.74357669449762,1.0958218253648284,0,0,0,0.17323076459835046,-0.7340303405783085,0,0,0,0,0
851.9148633194725,1,verified,0,0,0,high-risk,0.3432806611479381,14.039443453309586,31.906104350439012,4.431747356725729,1,0,0,0.38681510578188655,1.58709014021642,1,0,0,1,0
985.6724859399167,3,verified,1,1,0,high-risk,0.7132690379020008,11.78122703509582,25.06042560664401,2.54452506883955,0,0,0,0.3813254575922073,1.5046986597063867,0,0,0,1,1
3.4882045908253234,0,suspicious,0,0,0,normal,-3.1329867423410525,16.52768561450244,71.87552838098212,4.880295918663495,0,0,0,0.4043663407835304,-0.8262140259530258,0,0,0,0,0
357.4380796692779,1,verified,0,0,0,normal,-2.0473471401970835,14.34050094494393,57.10213092689892,4.428680551680565,0,0,0,0.49200660092596904,0.39091103628513213,0,0,0,0,0
270.13666045933564,3,verified,0,0,0,high-risk,0.14277533506759385,20.519554299156745,86.32559640783037,1.1529048952297372,0,1,1,0.46879451979252174,0.5703252799682115,1,0,1,0,1
125.58366913791225,1,recently_registered,0,0,0,normal,0.04736497695278165,8.240209542582233,82.04510318665328,4.929486673504159,1,0,0,0.7533800097969232,0.5028127465055744,0,1,1,0,0
63.84019577282341,0,verified,0,0,0,normal,1.3544185472161199,12.089789446278816,17.5786195166056,2.4515252148204523,0,0,0,0.43170257466233697,-0.8782854334487924,1,1,0,0,0
205.95428993121624,0,verified,0,0,1,normal,-0.07201755468225858,12.077823298781528,21.44252536850081,4.3515953607646205,0,0,1,0.48351964036852985,1.6649689399620466,0,0,0,0,0
1431.5605613455748,4,verified,0,1,0,normal,-0.6946403535602458,9.560440239331935,94.3937808859469,2.3789889024235764,0,1,0,0.5025044419617053,-0.033290478389074465,0,1,0,1,1
195.1919014407372,3,suspicious,0,0,0,normal,-1.4740006963914882,23.947004208463312,37.63951983611682,4.730833291267048,0,0,0,0.2674088031233692,0.1251841755892079,1,0,0,0,0
365.72640288007597,4,suspicious,0,0,1,normal,-0.43339758096534436,16.208138302948147,54.725073448266635,3.7178878401239315,0,0,0,0.35496544372063576,0.3375770845680254,0,0,0,0,0
607.0434884404274,7,recently_registered,0,0,0,normal,-0.7462548014285796,16.79979033112162,42.275485508721644,2.638945770001599,0,0,0,0.47562209176983106,0.3274156122518723,0,0,0,0,0
225.98724948348118,3,recently_registered,0,0,0,normal,0.2910391184668953,7.234628809399416,56.41735911824403,3.4992655176799357,1,0,0,0.5235055469091384,1.0329319215648463,0,0,0,1,0
1783.8990691458498,1,verified,0,0,0,normal,0.6472477329809635,12.718968632457026,67.53463449879932,1.1339206406243179,0,1,0,0.426275134205664,0.844120033362707,0,0,0,0,0
1641.004932270699,3,suspicious,1,0,0,normal,-1.1557395538354172,10.339539499960459,36.42522010756143,4.274627687778266,0,0,0,0.2774793220335878,-0.14362286713093675,0,0,1,0,1
145.03064749610263,3,verified,0,1,0,normal,0.8035304374430057,27.23194635313848,33.17952286727325,1.3657744948346096,0,0,0,0.5504171428264201,0.6687889784907545,0,1,0,0,0
343.82963923192364,2,verified,0,0,0,unusual,-2.5319103255019457,1.1347199608379122,84.50227734039039,2.9680183219044194,0,0,0,0.6701037107676141,0.2989517616725727,1,0,0,0,0
178.9652300395234,7,verified,0,1,0,normal,1.2689741654377822,5.250982466632356,61.771614656151755,4.956262392828286,1,0,0,0.6459059073826829,-0.27155174437358287,0,0,0,0,0
167.62483819054086,2,verified,0,0,0,normal,-0.8839222002895889,19.816225095461487,85.35347824619743,0.2647600498732161,0,0,0,0.7887058768622762,0.5420334529282136,0,0,1,0,0
18.792238882761268,4,verified,0,0,1,normal,1.063191979774574,18.149839565909176,86.86955133547283,0.8637772891511142,0,0,0,0.6593928953040676,1.3725898702238089,1,1,1,0,1
470.24603549129654,3,verified,0,0,0,high-risk,-0.7200906389641722,21.44145010190022,16.165801877285922,3.434296467490369,0,0,0,0.4250681575754295,0.5367695843394792,1,0,0,0,0
